ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1229232107450057,It’s time to vote! 📫 Linda Thompson Gonzalez for State House District 93 wants you to remember: ✔️ Vote all the way down the ballot ✔️ Your return ballot is postage paid ✔️ You must sign and date the outside envelope ✔️ You can check your status on the Broward Supervisor of Elections website (BrowardSOE.org),0,0,0,1,0,0,0,0,1
x_1031498553949521,Thom Tillis Says Latinos Are Less Likely to Wear Masks. It's A Lie.,0,0,0,0,0,0,0,1,1
x_1060907484369647,He's just the kind of leader we need.,0,0,0,0,0,0,0,1,1
x_260651395217046,Trump and McConnell's Supreme Court nominee will decide the fate of the Affordable Care Act.  Senator Cory Gardner could stop Trump's rushed nomination and help preserve the ACA.  Call Cory Gardner and tell him: Stand up to Donald Trump and Mitch McConnell and stop attacking our health care. Do not confirm Trump's Supreme Court nominee.,0,1,0,0,0,0,0,0,0
x_1053378318455387,"McCain said she hasn’t voted for a Democrat since she was 18. “[Biden] supports the troops and knows what it means for someone who has served,” McCain told The Associated Press in a telephone interview Sept. 22.",0,0,0,0,0,0,0,1,1
x_1030036927510335,🇺🇸 Show Support for President Trump ✔️ Limited Edition Alabama for Trump Flag 👉 Quantities Extremely Limited 🦅 Ships From The Good Old USA,0,0,1,0,0,0,0,0,0
x_1422578727952659,🇺🇸 Show Support for President Trump ✔️ Limited Edition Indiana Trump Flag 👉 Quantities Extremely Limited 🦅 Ships From The Good Old USA,0,0,1,0,0,0,0,0,0
x_1072938546456132,Tony Gonzales’s healthcare plan could kick thousands of Texans off their health insurance. Gina Ortiz Jones has the better answer.,0,0,0,0,0,0,0,1,1
x_261621171926840,"The list of scandals keeps growing for millionaire Mark Kelly: Chinese deals, racist paid speech, silencing sexual harassment. Kelly cashed in from surprise medical billing. Mark Kelly’s record is terrible, but his agenda is worse. Kelly’s plan would mess with our Medicare. He supports DC liberals’ plan to slash billions from our hospital and raise taxes on working families. Reject Mark Kelly!",0,0,0,0,0,0,0,1,1
x_1566834556854941,"Xochitl Torres Small not only supports abortion up to the moment of birth, but she used to work for Planned Parenthood!",0,0,0,0,0,0,0,1,1
x_3680845705260470,"Hi folks, it’s Zachary Quinto here. Pennsylvania is the most likely state to help us beat Donald Trump. Your donation will go extremely far to help reach millions MILLIONS of potential voters and make sure every single vote is counted. We can’t stand by and let Pennsylvania break our hearts once again. Donate right now and together we will celebrate the victory of our lifetimes.",1,0,0,0,0,0,0,0,0
x_1123355554768912,Are you voting for Thom Tillis? Do three things right now! 1. Share this on your Facebook wall now.  2. Tag 3 friends in the comment section below to remind them to vote for Tillis.  3. Visit VoteForTillis.com to get voting information.,0,0,0,1,0,0,0,0,1
x_684128258858641,"CHOO-CHOO! 🇺🇸🇺🇸"",""$9.99"",""$9.99"",""$9.99"",""$9.99"",""$9.99"",""$9.99",0,0,1,0,0,0,0,0,0
x_1217033088679358,"FIVE RACES TO SAVE THE SUPREME COURT - 5X MATCH.   Mitch McConnell blocked President Obama's Supreme Court pick because he said the Senate shouldn't confirm a Justice during an election year. Now, with Americans ALREADY voting in the 2020 election, McConnell and Trump want to put anti-choice Judge Amy Coney Barrett on the Supreme Court.  It's time to end McConnell's reign as Senate majority leader. These five candidates MUST win their races to flip the Senate and save the Court. Pitch in by midnight. Your donation will be 5x matched.",1,0,0,0,0,0,0,0,0
x_1498783700318644,Missourians passed Medicaid Expansion in August with 53% of the statewide vote. We must elect leaders who will respect and protect our votes—Re-elect Paula Brown for State Representative on Nov. 3!,0,0,0,0,0,0,0,1,1
x_1048731778901277,"427 MORE DONORS NEEDED BY 11:59 PM TONIGHT   Mitch McConnell is PETRIFIED. The latest polls show Democrats are SURGING in key Senate races across the country. But President Trump and Mitch’s allies are all-in to defeat candidates like Amy McGrath, Mark Kelly and Jaime Harrison, and they need our help to fight back. Will you make a donation to take back the Senate today?",1,0,0,0,0,0,0,0,0
x_1180093412390802,Thom Tillis is right on the issues that matter: bringing our economy back and getting health care costs down for our families. Re-Elect Thom Tillis!,0,0,0,0,0,0,0,1,1
x_2090551341068762,"The radical left has a plan: higher taxes, killing jobs, and defunding police. Mark Kelly’s dodging questions about how he’ll vote on changing the rules, but he’s already caved to their demands--backing their government-run healthcare and massive tax hikes. If they grab all the power, they’ll jam through their extreme agenda.",0,0,0,0,0,0,0,1,1
x_1453027584907997,"Rev. Warnock is a champion of affordable healthcare, voting rights, communities of color, and all Georgia families.",0,0,0,0,0,0,0,1,1
x_1000689273737659,"Are you a Trump girl?  Hottest selling tumblers.  Election is coming up, show your support now!  On SALE Today!",0,0,1,0,0,0,0,0,0
x_692250938165261,I'm proud to support our essential health care workers in North Carolina.  - Jon Hardister,0,0,0,0,0,0,0,0,1
x_1036056326853531,"Republican Senators have been propping up Trump’s DANGEROUS agenda ever since he was elected. They MUST be held accountable for covering up his crimes.  Right now, we have a better chance than ever to flip the Senate BLUE! We need YOU to take our poll on which Senator has done the WORST job so we can double down on ENDING their career in November! RESPOND NOW →",0,0,0,0,0,1,0,0,0
x_1022587461500003,"""Another four years of Trump may, literally, lead us to the stage where the survival of organized human society is deeply imperiled."" #VoteTrumpOut",0,0,0,0,0,0,0,1,1
x_2770418749948248,"Joe Biden listened to activists and built a more progressive climate plan. North Carolina Early Vote is 10/15 - 10/31, make a plan now to vote Biden.",0,0,0,1,0,0,0,1,1
x_1051976628561410,It's time for a steady hand at the helm. #ad,0,0,0,0,0,0,0,1,1
x_1052367651902581,Gary Peters has a history of voting with the D.C. radicals. We can't let them control the Senate. Vote to get Peters out November 3rd.,0,0,0,1,0,0,0,1,1
x_352759652575681,"From the moment she was sworn into office, @[306591716448427:274:Cindy Axne] has been part of Nancy Pelosi's war against law abiding gun owners. That's why she voted for a national gun registry, cosponsored legislation to ban our AR-15, and supports 'Red Flag Gun Seizures!'    It's time to fight back!! Share this ad far and wide!!   And help us get this ad up on radio and TV, by going here: https://secure.igoaction.org/donate-exposeaxne",0,1,0,0,0,0,0,1,1
x_1061754730946153,"""Trump has been a disaster for our democracy. I think that getting him out of office as soon as possible is just the very beginning. Probably the most important issue that I’m voting on is the impacts of climate change on our country,"" said Andrew, a college student at UNC-Wilmington.",0,0,0,0,0,0,0,0,1
x_1052448531871798,"❗Joni Ernst is spreading COVID, not jobs.    She told us we'd be back up and running by Easter. The only thing she brought back from Washington is COVID not jobs.    Together, we can vote for Theresa Greenfield and have jobs and a safe recovery in our state.   ➡️ Make your plan to vote by or on Tuesday November 3rd >> https://votewith.us/states",0,0,0,0,0,0,0,1,1
x_1019419548572467,"Do we believe that all people have been created in the image of God and that our country's policies should reflect this truth? Lean in, listen and reflect as a former Trump administration official gives her persepective on child seperation at the border.",0,0,0,1,0,0,0,0,0
x_1014686735954303,Biden knows the sacrifice veterans and their families made; as President he’ll continue to advocate for our nation's heroes.,0,0,0,0,0,0,0,1,1
x_1080493005703137,"The provision would not apply to President Trump during his current term, but could be invoked in a second term if he is reelected.",0,0,0,0,0,0,0,1,0
x_1682760858551996,Al Gross always seems to be on a boat... but his liberal scheme would sink your health care plan.   Stop Al Gross!,0,0,0,0,0,0,0,1,1
x_1025438487915818,"Pres. Trump is slowing coronavirus testing down, as thousands die every week. We’re headed in the wrong direction because of Trump."",""El presidente Trump está reduciendo las pruebas de coronavirus mientras miles mueren cada semana. Vamos en la dirección equivocada por culpa de Trump.",0,0,0,0,0,0,0,1,1
x_3652368994786136,"Rob thinks Trump has led well in COVID-19 response. Meanwhile, over 8,000 Pennsylvanians have died. We deserve better.",0,0,0,0,0,0,0,1,1
x_633391557570620,Mike Tate on what Collin Peterson means to agriculture,0,0,0,0,0,0,0,0,1
x_1235948346773283,"Four years ago a President was elected and we've been paying for it ever since.   Elections have consequences. It is important who we elect.  I've spent my entire life helping people, as an immigration lawyer, job creator, and public servant for the last 15 years.  As a State Representative, I've fought for access to better healthcare, quality education, and high paying jobs.  My opponent likes to say he won on Trump’s, which he claims to be America's agenda. I don't think so.  We are better than that. On November 3rd let's show Pete Flores and Donald Trump what America's agenda really looks like.  My name is Roland Gutierrez and I want to be your next Texas State Senator!",0,0,0,0,0,0,1,0,1
x_1003134126817396,WHY WON'T JOE ANSWER THE QUESTION?  Joe Biden does not believe voters deserve to know whether or not he will pack the Supreme Court.   He's too afraid to tell voters the truth. We need you to vote to protect the Supreme Court.,0,0,0,0,0,0,0,1,1
x_259181582117165,"If you watched the #VPDebate, you know we need to fire Mike Pence for good.  #Vote early to fire Mike Pence and his successor, Eric Holcomb.",0,0,0,1,0,0,0,1,1
x_1072225839873094,"NORTH CAROLINA CAN FLIP BLUE IN 2020!!  Recent polling shows that Pat Timmons-Goodson, Congressional candidate in North Carolina's 8th District, is ahead of her GOP opponent for the first time in this campaign. Not only is the House in play in North Carolina this year, but the Senate, and Presidency are at stake.  Now is not the time to sit this out. If you can, please donate to Pat Timmons-Goodson's race today to successfully flip North Carolina from red to blue. This race is going to be close, but with your support, we can have the resources we need to compete with our GOP opponent and the special-interest cash flooding in to support his campaign. Please, donate now!",1,0,0,0,0,0,0,0,0
x_1690618937789079,"As Governor, John Hickenlooper took on the NRA to enact comprehensive gun safety legislation. And won.  Now, he’s running for U.S. Senate to fight for common-sense solutions to keep our communities safe.",0,0,0,0,0,0,0,1,1
x_1011451992702825,"FACT: Donald Trump is down in the polls. Democrats could take back the White House!  FACT: Democrats also have an **incredible** shot at flipping the Senate BLUE this November!  When we defeat Trump in November, Joe Biden is going to need a Democratic Senate Majority to undo the damage the GOP has caused. So we are launching massive voter turnout operations in states with competitive Senate races to FLIP THE SENATE BLUE. But we’re running out of time to raise the $100,000 needed to get these programs off the ground. If you’re ready to flip the Senate, chip in $10 right now!",1,0,0,0,0,0,0,0,0
x_1014378295692904,VoteVets is supporting 4 veteran Senate candidates — because veterans understand the sacrifice it takes to be an effective leader. Will you help us flip the Senate with a contribution of $5 or $10?,1,0,0,0,0,0,0,0,0
x_1201617806858098,"Democratic Volunteers win elections. That’s why we'll be at Campaign Academy 2020, free online training organized by Arena Summit,  Wisconsin Dems, Joe Biden and the Democratic Convention Aug 17-20. Let’s build the biggest grassroots army the left has ever seen.   Sign up at training.win 💪",0,0,0,0,1,0,0,1,0
x_1114051072323512,"From COVID to abortion care, Trump refuses to listen to doctors and health professionals",0,0,0,0,0,0,0,1,1
x_402465874078136,"In a decade in Congress, Doug Collins never wrote a pro life bill. Not once.",0,0,0,0,0,0,0,0,1
x_437181203920766,Defund the Police? Vote NO on Ami Wazlawik.,0,0,0,0,0,0,0,1,1
x_3330811200301724,Ronald Reagan wouldn't recognize Trump's America.   We're Republicans and former Republicans who are fed up with President Trump. The country is ready to move on and so are we.   We represent the millions of Republican voters who cannot support Donald Trump in November. Listen to our stories.,0,0,0,0,0,0,0,1,1
x_2843242575912497,"John James doesn’t care about hard working Michiganders like you, that’s why he’ll vote for a hike in the cost of drug prices & against affordable health care.   Vote for working class champion Senator Gary Peters on November 3rd.",0,0,0,0,0,0,0,1,1
x_2486670654965103,John Hickenlooper wants to raise our property taxes. Vote NO on Amendment B.,0,0,0,0,0,0,0,1,1
x_2785528585101280,"""This is a pivotal moment for reproductive freedom."" - Senator Gary Peters shares his abortion story.",0,0,0,0,0,0,0,1,0
x_676781086588654,Vote for our Republican candidate Martin Zamora for leadership we can depend on.,0,0,0,0,0,0,0,1,1
x_1077147999353876,The Fake News Media is projecting the Dems will EXPAND their House Majority by 11 seats. It’s time we FIGHT BACK and FIRE Nancy Pelosi as Speaker. Take a stand >>,1,0,0,0,0,0,0,0,0
x_927740627751436,Family separation at Mexico border found to be intentional policy sanctioned by AG Sessions and Trump administration.,0,0,0,0,0,0,0,0,0
x_247656096647269,"Trump just LIED his way through the Presidential Debate [DISGUSTING!!!].  Here’s the truth: Trump is unfit to be President. BUT Trump and his Republicans will do anything to hold onto power. So we’re all-in to help Joe Biden DEFEAT Trump in November. But we can’t do it alone -- and if we don’t raise $100,000 THIS WEEK, we’ll be forced to CANCEL our national plan to elect Democrats! If you care about defeating Trump, please rush a 4X-MATCHED donation NOW >>",1,0,0,0,0,0,0,0,0
x_1087948814994978,You don’t have to wait until November – early voting in Florida is about to open!  Click below to confirm your voting location and make a plan to cast your ballot early.,0,0,0,1,0,0,0,0,1
x_1244901059220570,We have no time to waste. BNC is working to flip 5 House seats and 1 critical Senate seat from Red to Progressive in November.    ➡️ 2020’s election is critical! Our candidates challenging GOP incumbents need to reach 1.5 MILLION voters before November. That’s 4.5 MILLION phone calls and 4.5 MILLION texts total! We have no time to waste. Can you contribute $5 today to BNC and help us make history!,1,0,0,0,0,0,0,0,0
x_2971572232922249,"It costs $7 to register one new Democratic voter in Arizona.  And we still have THOUSANDS of Democrats left to register if we’re going to turn Arizona blue, defeat Trump, and flip the U.S. Senate.  Donate now to our Voter Registration Fund so we can register Democrats across Arizona – the TOP battleground state in the country.",1,0,0,0,0,0,0,0,0
x_1041461469640641,🚨ALERT🚨 Votes are being cast across America and we need 247 more Trump supporters to step up and help fund our programs to get out the vote. Emergency 5x Match for all contributions before MIDNIGHT TONIGHT >>,1,0,0,0,0,0,0,0,0
x_1008067449694572,Joe Biden cares about All Americans because he has a heart.  That's why we need to vote OUR hearts and do EVERYTHING we can to put him in the White House.  Check your registration and make a plan to vote here: www.IwillVote.com  Volunteer virtually to elect Joe Biden for the last three weekends here: https://thelastweekends.org/onward  #VoteYourHeartForBiden,0,0,0,0,0,0,1,1,1
x_1062063414251597,Here's the truth: 780 Retired Military and National Security leaders endorsed Joe because they understand he has the experience and wisdom to navigate America through this crisis and the next one.,1,0,0,0,0,0,0,0,0
x_344501306626031,"Not only did Christina Hale take thousands of dollars of campaign cash from Nancy Pelosi, but Hale is also working for special interests that are sending your tax dollars to communist China.",0,0,0,0,0,0,0,1,1
x_1048095362308893,Of course Black lives matter. They just don't matter to Democrats like Joe Biden. Joe Biden would be a disaster for the Black community. And for the rest of America too.,0,0,0,0,0,0,0,1,1
x_1280091819018008,"Over the years, Congresswoman Maxine Waters has worked with Mayor Jackson, John Lewis, and Andrew Young to name a few, and that is why it's my great honor to be endorsed by Congresswoman Maxine Waters in my race for Georgia State Senate District 39.    When you vote, whether you vote early, vote by absentee ballot, or vote on Election Day, be sure to request the ballot for the special election for Senate District 39.",0,0,0,1,0,0,0,1,1
x_677139106514039,Martha McSally is providing REAL results and dedication for the days ahead.  She’s a PROVEN leader for the road to recovery.,0,0,0,0,0,0,0,1,1
x_1672506009595144,"Susan Collins USED TO SAY she’d fight for Mainers...but Susan Collins has changed.   Swipe to learn more ➡️"","" "","" "","" "","" ",0,0,0,0,0,0,0,1,1
x_1015964645491635,"A lot of pundits are in denial. They think this is going to be some sort of blowout. I’m here to tell you it’s not. It’s going to be very close, probably down to just a couple of points. Just look at some of these new polls:  Michigan: Trump 47, Biden 46 (-1) Arizona: Trump 48, Biden 44 (-4) Florida: Trump 48, Biden 46 (-2)  We need your financial support more than ever before. Please make a $25 contribution, or more if you can. Every dollar drives up our votes so we can beat Trump and the GOP nationwide. Thank you for all your help. God bless.",1,0,0,0,0,0,0,0,0
x_3233998533364185,"Peter Breen is too extreme for our communities"","""","""","""",""A vote for Breen is a vote for Trump"",""A vote for Breen is a vote for Trump",0,0,0,0,0,0,0,0,1
x_1006293583180970,"As long as they are fighting, he is too.",0,0,0,0,0,0,0,1,1
x_2740948229522598,"In just four years, @realdonaldtrump has lifted people of all races and backgrounds out of poverty. He shrunk government and put money back into the pockets of hardworking, ordinary Americans.     He has advanced religious liberty and protected the Second Amendment. You can look back 50 years, and you won’t find anyone that has surpassed President Trump’s success on these four issues alone.",0,0,0,0,0,0,0,0,0
x_785602518680522,We're in the final stretch of the 2020 elections and we need your help to reach voters across North Texas. Can you join our campaign and TX 24 candidate @[1841824626073676:274:Candace Valenzuela] for a weekend of action?,0,0,0,0,1,0,1,0,0
x_414377226591505,"Rep. Doug Dubitsky, R-Chaplin, said, “Eversource is just too big. It’s too unaccountable. It’s a regulated utility so we’ve got regulators, but have they done anything to help solve this problem? There’s an awful lot of people in this state, an awful lot of people in my district who say, ‘No.’”  He said it’s up to the legislature to investigate and figure out how to solve the problem “and we need to investigate big ideas.” Dubitsky said some people believe it would be good to break up Eversource. He said the legislature needs to study how it distributes electricity in this state.   www.ctnewsjunkie.com/archives/entry/20200930_house_overwhelmingly_approves_energy_reforms?fbclid=IwAR1Zza-4C-egANAFRF0wixDUplfGn0zg7zx3kBlNv9ZAjg8g0rrSiQi3-Iu",0,1,0,0,0,0,0,1,1
x_1488711954647112,"D.C. Republicans have launched new attack ads, right out of Trump's playbook, where they flat-out lie about Dan's record. We can't let them get away with it.  We have a real shot at beating Chris Sununu, but we need your help. Chip in $5 or more to help Dan fight back against the attacks >> https://bit.ly/30yy8ZU",1,0,0,0,0,0,0,0,0
x_1059357164529382,"Pelosi’s 22-year Democrat winning streak in California ENDED with the election of former Navy Fighter Pilot Mike Garcia earlier this year.   Now, Pelosi is after Mike with a vengeance and is using the DCCC’s millions of dollars to launch lying attack ads against him.  Please make a contribution today!",1,0,0,0,0,0,0,0,0
x_1011721516010800,"My younger brother Anthony was diagnosed with muscular dystrophy, a pre-existing condition. My family was never able to get him health insurance.  Rep. Scott Perry has voted 12 times to gut protections for people with pre-existing conditions. I’ll fight to make sure everyone has access to affordable, quality health care because for me, this fight is personal.",0,0,0,0,0,0,0,1,1
x_3289843401063849,"Senator Steve Daines is looking out for insurance companies that fund his campaign, not families like ours. He votes with Mitch McConnell, no matter how many Montanans are hurt.  My daughter was able to afford insurance because Governor Steve Bullock expanded healthcare in Montana.  I trust Governor Steve Bullock to protect my daughter’s healthcare.",0,0,0,0,0,0,0,1,1
x_1256398298058592,"[URGENT] Donate $5 to fight back against Lindsey Graham’s ugly attack ads.   Lindsey Graham will stop at nothing to destroy our grassroots campaign. He’s even resorted to spreading lies about Jaime to boost his chances at winning. It’s despicable -- and we need your help to fight back. We’re sprinting to raise $75,000 so we can get our new ads on the air. But right now, we’re WAY behind our goal. Rush $5 now →",1,0,0,0,0,0,0,0,0
x_1916989768441080,"David’s daughter Sydney, has Crohn’s disease, which is a pre-existing condition. David knows he can count on Ann Wagner to protect pre-existing conditions.",0,0,0,0,0,0,0,1,1
x_381096086249570,"Here are my thoughts behind why I am running for MN Senate. I'm committed to Greater MN, ensuring folks have healthcare, and working to mitigate climate change.   A little known fact: There are no active farmers in the MN Senate, nor in the MN DFL caucus in either the House or Senate. Additionally, there are no renewable energy business owners in the entire MN Legislature.",0,0,0,0,0,0,0,1,1
x_1001261860376583,"""Biden will work to rebuild the bonds of trust between police and the communities they are sworn to serve. He’ll invest in community policing – to get more cops out of their cruisers, walking the streets, and developing real relationships with people in every neighborhood. It's Trump's budget that cuts $400 million from state and local law enforcement.""",1,0,0,0,0,0,0,1,1
x_1421290381595310,"Pres. Trump's inaction broke our economy. Now, Latino families are paying the price."",""La inacción del presidente Trump quebró nuestra economía. Ahora, las familias latinas están pagando el precio.",0,0,0,0,0,0,0,1,1
x_1011077052687516,Pres. Trump has downplayed COVID-19 since day one. There’s still no national plan.,0,0,0,0,0,0,0,1,1
x_1416639942058292,"🚨 As an attorney, Doug Collins got lighter sentences for career criminals. 🚨",0,0,0,0,0,0,0,1,1
x_1004085033373567,"Representative Matt Gaetz will do ANYTHING to make Trump happy. He’ll tell any lie, spread any conspiracy, and cover up any shady activity to stay in Trump’s good graces.   Republicans like Matt Gaetz serve their party’s interests -- NOT the American people. We’re working hard to DEFEAT Republicans like Matt Gaetz once and for all, but we can’t do it alone! Right now we’re $150,000 short of our fundraising goal -- so PLEASE, rush $10 immediately. Donate Now >>",1,0,0,0,0,0,0,0,1
x_1529599903898321,"Mitch McConnell is COLLAPSING. He hasn’t lost a Senate race since 1984 -- and this year we’re going to change that!  But he’s a pro at winning in Kentucky, so every single dollar is critical to defeating him. We set an ambitious goal to raise another $150,000 by midnight. And to help us get there we’re 3X-Matching all donations for the next [5] hours. Donate now to DEFEAT Mitch McConnell! >>",1,0,0,0,0,0,0,0,0
x_2815117175473414,Who will win the 2020 U.S. presidential election? Make your prediction before it is too late.,0,0,0,0,0,1,0,0,0
x_322014635529002,"🛑 WAIT -- sorry to interrupt your scrolling, but we wanted to make sure you didn’t miss out on your LAST chance to unlock this exclusive match opportunity...   ⬇ BAD NEWS: We fell short of our critical fundraising goal ahead of the official FEC deadline.   ⬇ GOOD NEWS: We’ve extended our TRIPLE-MATCH opportunity to raise the final $1,827 we need to hit our goal and flip the Senate. But this rare offer only works if grassroots Democrats like YOU donate immediately to help us close the gap.   ⬇ RUSH A DONATION NOW -- BEFORE OUR TRIPLE-MATCH EXTENSION EXPIRES -- TO END McCONNELL’S MAJORITY AND FLIP THE SENATE FOR DEMOCRATS!",1,0,0,0,0,0,0,0,0
x_1642962315860818,"🇺🇸 Patriots: Polls show Biden with a small 1.8% lead in North Carolina, still within the margin of error.  We made a powerful video exposing Trump’s love of violence, but we need your help to air this in North Carolina!   Click here to Learn More: https://secure.actblue.com/donate/violenttrumpontv",1,0,0,0,0,0,0,1,0
x_1005316036607928,Meet Cricket: He wants change. Someone who will put hard working families first by raising the minimum wage and protecting our healthcare. That’s why he’s voting for Joe Biden.,0,0,0,0,0,0,0,1,0
x_342670400401848,President @[153080620724:274:Donald J. Trump] is right! Why won't Sleepy Joe fully condemn antifa??,0,0,0,0,0,0,0,0,1
x_236049087801802,"When the police are miles away, your phone won’t protect you. Protect your rights and your freedom. Defeat Cal Cunningham.",0,0,0,0,0,0,0,1,1
x_1186419291751455,✅ HUGE NATIONWIDE GIVEAWAY: Get A Free Coin As Powerful As The Nation It Honors! 🇺🇸  LET ME SHOW YOU HOW TO GET A FREE LIMITED EDITION COIN TODAY!,0,0,1,0,0,0,0,0,0
x_1108428832888689,"A big reason why Trump won in 2016 was because platforms like Twitter enabled trolls to spread disinformation. Now Trump is tweeting lies about the coronavirus and sharing right-wing articles that gravely undercut the total number of Americans that have died.   The truth? The negligence of this administration has resulted in over 180,000 lives lost to the virus, and rising. It’s clear that Trump’s tweets are all blatant attempts to back his claims that one day the coronavirus will just “disappear,” and it’s completely unacceptable.  We’ve been putting the pressure on Twitter to take action for years. One year ago, we delivered over 200,000 petition signatures to Twitter's headquarters to demand that the company remove him from Twitter.   After Trump’s most recent stunt, it’s time for us to send a clear message, once again, that Twitter CEO Jack Dorsey must remove Trump from Twitter. Stand with Women’s March and sign our petition today:",0,0,0,0,0,1,0,0,0
x_1304712053032821,"Does this feel like 'winning' yet? Does Donald Trump have some sort of tiger blood that he thinks is going to protect us all? 7.5 million Americans have contracted COVID-19 - and 215,000+ have died. Wear a mask. Maintain social distancing. Live your life, but be SAFE and help protect your neighbors.  Then #VoteHimOut #vote2020 #VoteBlue2020 #VoteLikeYourLifeDependsOnIt",0,0,0,0,0,0,0,1,1
x_2867777283441536,It’s time to vote for freedom first in Montana. Steve Daines will always be a defender of YOUR 2nd Amendment rights. Vote Steve Daines for Senate.,0,0,0,0,0,0,0,1,1
x_1047857882327938,Vote Dave Delloso for PA House District 162. Dave is working to make healthcare more affordable for our working families.,0,0,0,0,0,0,0,1,1
x_1026938717770891,"“We cannot afford to withhold our votes, or waste them on a protest candidate.”  #ad",0,0,0,1,0,0,0,1,1
x_1227661134270961,Theresa Greenfield’s health care plan would put employer-provided health insurance at risk and could close 52 rural Iowa hospitals.,0,0,0,0,0,0,0,1,1
x_414525233282172,We have the power! Make a plan. Be a voter for Jaime Harrison for U.S. Senate.,0,0,0,1,0,0,0,1,1
x_1006232699799296,Here's the truth: over 70 former GOP National Security Officials endorsed Joe because they know he has what it takes to reassert America's role as a global leader and live up to our ideals.,1,0,0,0,0,0,0,0,1
x_1788853037930676,Chip Curry supports fully funding Maine’s public schools to ensure they have the resources they need to re-open safely while keeping our property taxes in check.,0,0,0,0,0,0,0,1,0
x_1026862941100320,"Kamala Harris pledged action from a Biden-Harris administration during a virtual roundtable on ABC, saying ""we will decriminalize the use of marijuana and automatically expunge all marijuana-use convictions, and end incarceration for drug use alone.""",0,0,0,0,0,0,0,1,0
x_1003113750188197,Joe and Kamala will protect and expand Medicare so that seniors get the care they deserve. From Oct. 13-30 vote early to ensure seniors have care now and for years to come.,0,0,0,0,0,0,0,1,1
x_1467763013416818,"Listen to Tommy, a lifelong West Texas Republican, explain why he's not voting for Donald Trump.  We represent the millions of Republicans who, like Tommy, cannot support Trump's cruelty, incompetence, and contempt for conservative values.  Listen to our stories.",0,0,0,0,0,0,0,1,1
x_2670024653237327,"When America needed leadership, Donald Trump walked away.",0,0,0,0,0,0,0,0,1
x_3357797831007996,Every American is impacted by #SCOTUS decisions. Joe Biden and Kamala Harris know what’s at stake for the Supreme Court and the American people. Vote to protect our political system on November 3rd.,0,0,0,0,0,0,0,1,1
x_1090506698034608,🇺🇸DONALD TRUMP JR🇺🇸: We cannot fail and let the liberal mob win. Even just $5 before midnight will save my father and the Republican Senate majority.,1,0,0,0,0,0,0,0,0
x_1002224493617861,"Hey there, it’s Joe. I just stepped off the final debate stage of this election. That was it — my last chance to talk to voters directly on a huge scale before Election Day.   Our team of staff, organizers, and volunteers are working around the clock and across the country to reach undecided voters with the time we have left. Unlike Donald Trump and the GOP, we rely on grassroots support from folks like you. So if you can, please chip in a few bucks to help fund our efforts. Your contribution will go toward helping me and Democrats across the country.",1,0,0,1,0,0,0,0,0
x_1031701290614633,The final end-of-quarter deadline of our campaign is on September 30th. Help us report the strongest numbers possible. Chip in before our deadline.,1,0,0,0,0,0,0,0,0
x_1001848190241713,President Trump has spent the past three and a half years fighting for YOU!   It's time to show the Fake News Media and Democrat Elites how STRONG the Silent Majority is.   President Trump needs you to request your ballot. This is the Election of our LIFETIME.   A vote for President Trump is a vote to SAVE America. Request your ballot.,0,0,0,1,0,0,1,0,0
x_247628256688946,"🚨 BREAKING NEWS: Mike Pence flew to Montana to save ultra-right Greg Gianforte’s FAILING campaign.  Pence knows that Mike Cooney is only 1 point down in the latest poll. Republicans are terrified we can really win this race! Look, the hardworking folks of Montana know that an out of state, far-right, convicted criminal is wrong for The Last Best Place. But, we’re still in an uphill battle -- we’re fighting against millions of GOP dollars! So Mike Cooney depends on grassroots donors (like you!) chipping in $5 and $10 at a time to fund his campaign. Please step up and donate $5 to help Mike Cooney win >>",1,0,0,0,0,0,0,0,0
x_1007285266434619,"Vote early in person for Christina Hale starting Tuesday, October 6th. Voting early is easy and secure. Look up early voting locations and hours, and don't forget to bring a photo ID! Make your plan to vote early for Christina today.",0,0,0,1,0,0,0,1,0
x_408765136784991,"For too much of our state's history, LGBTQ+ Utahns have been disciminated against and have lacked representation in our government. As Governor, I will strive to be an advocate for their rights and provide leadership that celebrates our state's diversity. #UtahforAll",0,0,0,0,0,0,0,1,1
x_381029596581640,"Honored and humbled to be endorsed by the Crow Tribe and Chairman Not Afraid Jr.  I remain committed to working for them as I have in Congress and will do the same as Governor, ensuring their voice is heard throughout the state.",0,0,0,0,0,0,0,1,1
x_745118912701630,"""If you have @[162676813937511:274:Dan Forest] and myself in power, you will never see a city destroyed and rioted in North Carolina."" - @[100233228182981:274:Madison Cawthorn for Congress] NC-11.",0,0,0,0,0,0,0,1,1
