creative,goal_DONATE_prediction,goal_DONATE_predicted_prob,goal_CONTACT_prediction,goal_CONTACT_predicted_prob,goal_PURCHASE_prediction,goal_PURCHASE_predicted_prob,goal_GOTV_prediction,goal_GOTV_predicted_prob,goal_EVENT_prediction,goal_EVENT_predicted_prob,goal_POLL_prediction,goal_POLL_predicted_prob,goal_GATHERINFO_prediction,goal_GATHERINFO_predicted_prob,goal_LEARNMORE_prediction,goal_LEARNMORE_predicted_prob,goal_PRIMARY_PERSUADE_prediction,goal_PRIMARY_PERSUADE_predicted_prob,goal_highest_prob
HOUSE/MN07 PETERSON LIES,0,0.008251726618156296,0,0.010221039544677785,0,0.00759926326844056,0,0.027514517193889823,0,0.0034406484346141512,0,0.007783047391478887,0,0.015355762852596783,1,0.5226604797951714,1,0.8168217094451407,PRIMARY_PERSUADE
HOUSE/MN07 PETERSON MARY ELLEN WELLS,0,0.008227433797300468,0,0.0061873851990767725,0,0.0061952720515234105,0,0.02972251230731808,0,0.0034716142530038297,0,0.006288084822095893,0,0.01674043973179355,1,0.8364661740447876,1,0.8939783982154235,PRIMARY_PERSUADE
HOUSE/MN07 PETERSON ONE HUNDRED YEARS,0,0.0056266550266105865,0,0.007586259167721644,0,0.008843692021567144,0,0.029260482955260653,0,0.0034716142530038297,0,0.008793791636074084,0,0.021256968828690354,1,0.6424941369075019,1,0.7980080476598114,PRIMARY_PERSUADE
HOUSE/MN07 PETERSON THE PARTY LINE,0,0.00605828775339352,0,0.00901184260097583,0,0.006393182579642012,0,0.06403012111298785,0,0.003090529947090163,0,0.014355968431342722,0,0.017478899896912467,1,0.723454805694143,1,0.8769388164526466,PRIMARY_PERSUADE
HOUSE/MN07 PETERSON TOO MANY LAWYERS,0,0.004432260177245936,0,0.008739450987976155,0,0.007100383707308073,0,0.03517836913529629,0,0.0034716142530038297,0,0.006405416568790349,0,0.012734741645433428,1,0.6209040606940198,1,0.8437592916305745,PRIMARY_PERSUADE
HOUSE/MN07 WFWACTION CHANGED,0,0.009611170698272366,0,0.010947724987021797,0,0.01324264236179243,0,0.02840797741471665,0,0.005526052758368845,0,0.006812675228920805,0,0.02479492434379036,1,0.6426678506317991,1,0.6536132645353967,PRIMARY_PERSUADE
HOUSE/MN07 WFWACTION NEUTERED,0,0.01442520752055879,0,0.009176882966943809,0,0.0069215412565401535,0,0.042259746570147985,0,0.005439898752566163,0,0.008019148642703873,0,0.04130579135000197,1,0.5023720492922327,1,0.6960944511894721,PRIMARY_PERSUADE
HOUSE/MN08 NYSTROM DIABETES,0,0.004258499178458692,0,0.0061873851990767725,0,0.0065319943135098806,0,0.03071252989274474,0,0.01006379253096748,0,0.027894511047423957,0,0.02509804417098834,1,0.7666751483584566,1,0.8760515284706086,PRIMARY_PERSUADE
HOUSE/MN08 NYSTROM TWO VIALS OF INSULIN,0,0.007556215692393933,0,0.011928063616750155,0,0.007630868110446592,0,0.03253516403671118,0,0.0033056962913165858,0,0.015662407364760923,0,0.02832546191370306,1,0.7818668506574205,1,0.9094807516596404,PRIMARY_PERSUADE
HOUSE/MO02 CLF HIGHER TAXES A LOT,0,0.003322098979631718,0,0.008322355995062824,0,0.0061952720515234105,0,0.03643340974372534,0,0.0034406484346141512,0,0.006806176577226509,0,0.014554920150068498,1,0.9170857181682357,1,0.9263875195449052,PRIMARY_PERSUADE
HOUSE/MO02 CLF INFLATING,0,0.004878351111333954,0,0.007586259167721644,0,0.012383838752733647,0,0.03176236628028996,0,0.0036558147788405744,0,0.006389754112162327,0,0.021688293072063373,1,0.8021437318369513,1,0.8692696433260287,PRIMARY_PERSUADE
HOUSE/MO02 CLF LYING,0,0.005457745505565683,0,0.008523739425864752,0,0.007116475955000114,0,0.03637227923519337,0,0.003090529947090163,0,0.006441221346848387,0,0.012921051687626958,1,0.829745357490879,1,0.8820388312083547,PRIMARY_PERSUADE
HOUSE/MO02 CLF THREE THINGS,0,0.006519986892055835,0,0.00732534747455952,0,0.008180022929782416,0,0.10918437587382404,0,0.0034406484346141512,0,0.008516259258788014,0,0.016271341876208562,1,0.8146100607767647,1,0.8614485689813296,PRIMARY_PERSUADE
HOUSE/MO02 DCCC ANSWER OUR CALLS,0,0.008142558932133512,0,0.01617042740805066,0,0.00963322317631373,0,0.04383446532836794,0,0.0038602965474933844,0,0.006217634133643884,0,0.02877205429910782,1,0.8200871654021624,1,0.8732181493627569,PRIMARY_PERSUADE
HOUSE/MO02 DCCC IN A CROWD,0,0.0027538109443918193,0,0.0061873851990767725,0,0.006578639235776328,0,0.023477362155766325,0,0.003090529947090163,0,0.005251390877259824,0,0.012012853461382316,1,0.8980831911680291,1,0.9458254523618294,PRIMARY_PERSUADE
HOUSE/MO02 DCCC TWO PHONES,0,0.006267616949555618,0,0.016163454599112812,0,0.008979767033649905,0,0.04780426024968254,0,0.003899971785008042,0,0.02456443335754149,0,0.014793105732494354,1,0.6974812245958665,1,0.819403526403983,PRIMARY_PERSUADE
HOUSE/MO02 DCCC WAGNER'S WORLD,0,0.004407842016261692,0,0.008739450987976155,0,0.011589086015427375,0,0.0355850328424534,0,0.0032564479087774066,0,0.006243062427164174,0,0.01312032602993856,1,0.8330271337449678,1,0.9164922123421311,PRIMARY_PERSUADE
HOUSE/MO02 ENDCITIZENSUNITED FIRST CLASS ALL THE WAY,0,0.008616021380599286,0,0.022807807931453438,0,0.013267905776341446,0,0.06915654435528981,0,0.0035498532974840534,0,0.009244915972179938,0,0.03491614429311895,1,0.6684110288557746,1,0.8024585756236436,PRIMARY_PERSUADE
HOUSE/MO02 HEARTLAND HONEST,0,0.003920122707988565,0,0.0061873851990767725,0,0.00724839985074283,0,0.06454277905252928,0,0.004331430041370718,0,0.010880039887537076,0,0.01773350263870928,1,0.8408228545226037,1,0.9042995668423037,PRIMARY_PERSUADE
HOUSE/MO02 HEARTLAND HOW DO WE KNOW,0,0.002696301985136305,0,0.01093484959688856,0,0.00630950511923449,0,0.03504184450777355,0,0.003090529947090163,0,0.008835971330726434,0,0.014793105732494354,1,0.919740963644623,1,0.9476276189043671,PRIMARY_PERSUADE
HOUSE/MO02 HOUSEMAJPAC FASTEN YOUR SEATBELT,0,0.002712755730945823,0,0.008225830433099624,0,0.009104150898780757,0,0.0543077470196618,0,0.0035498532974840534,0,0.014454319173561605,0,0.02264303719321647,1,0.7433957609111197,1,0.8897332809649123,PRIMARY_PERSUADE
HOUSE/MO02 HOUSEMAJPAC HOW SHE OPERATES,0,0.004441140101131052,0,0.009686130477044624,0,0.006811287761671047,0,0.07163442761565951,0,0.0032564479087774066,0,0.006760664176894474,0,0.02319163853365495,1,0.8269936082526084,1,0.9300601266653754,PRIMARY_PERSUADE
HOUSE/MO02 HOUSEMAJPAC TAKE A BREATH,0,0.008404665571276367,0,0.006461179728654223,0,0.00945143060062516,0,0.055670909473490106,0,0.003090529947090163,0,0.006812675228920805,0,0.01727928418500968,1,0.7729115605033147,1,0.835228453781732,PRIMARY_PERSUADE
HOUSE/MO02 HOUSEMAJPAC THEY'RE SO LITTLE,0,0.0040185866157915065,0,0.008225830433099624,0,0.006201738276006922,0,0.039552843323950065,0,0.003090529947090163,0,0.00608992590241168,0,0.020247934314908338,1,0.7624968191235248,1,0.9191419121289099,PRIMARY_PERSUADE
HOUSE/MO02 NRCC COSTLY GOVERNMENT TAKEOVER,0,0.0053634263936540635,0,0.006429529700382878,0,0.0068391772352529995,0,0.034757679751571756,0,0.004663500624828839,0,0.007770837803101997,0,0.019948081281156316,1,0.909050185631338,1,0.9306093810576737,PRIMARY_PERSUADE
HOUSE/MO02 NRCC MEDICARE FOR ALL,0,0.0034285227239484488,0,0.00920043914852573,0,0.006866975276484805,0,0.03861650147174092,0,0.00440360714047372,0,0.005397590386261403,0,0.026548174539405445,1,0.8986896367434345,1,0.938737237866861,PRIMARY_PERSUADE
HOUSE/MO02 NRCC THE STORY WAS HORRIFIC,0,0.0042191274720157,0,0.006429529700382878,0,0.005519796155739666,0,0.03108149827646449,0,0.0032564479087774066,0,0.008673723243296353,0,0.014989620426879818,1,0.7578998461656544,1,0.9034175087856815,PRIMARY_PERSUADE
HOUSE/MO02 NRCC WHAT'S IN YOUR WALLET,0,0.00612590852829077,0,0.013423074141489728,0,0.00776159715626548,0,0.034452986206238115,0,0.003872106690976828,0,0.006806176577226509,0,0.018795333007872717,1,0.8437745698773129,1,0.8657579144428503,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP COMMON THREAD,0,0.006333488975371764,0,0.0061873851990767725,0,0.007752850141237413,0,0.08607564493565767,0,0.004331430041370718,0,0.00748454566311965,0,0.022447742579648433,1,0.6840482275076121,1,0.8766038686590811,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP FALSE AND MISLEADING,0,0.02397907882595472,0,0.010454600183247717,0,0.007175572834706386,0,0.04158832601968684,0,0.0035498532974840534,0,0.015733610437281324,0,0.019553746556439683,1,0.6457895865680156,1,0.7640248087253121,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP HAROLD DIELMANN,0,0.008483252038116515,0,0.0072453471240216515,0,0.010095665500717511,0,0.03822755413582049,0,0.0033056962913165858,0,0.01486157783369206,0,0.020505362229678824,1,0.5500340553795267,1,0.7736525253060419,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP MICHELLE,0,0.003891160304809965,0,0.010979076255249267,0,0.007897288113418617,0,0.04448365139217896,0,0.0034716142530038297,0,0.00983156977225087,0,0.01961004375119665,1,0.857412020854927,1,0.9197863983446263,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP NEVER INTENDED TO RUN,0,0.010869327788871695,0,0.010425286211947365,0,0.007778006460628106,0,0.045565119172124385,0,0.016988347951755838,0,0.008307998794885465,0,0.024750328599256015,1,0.6191218052250966,1,0.6997761180467639,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP NINETY EIGHT DEGREES,0,0.005766071519840551,0,0.008689949478802316,0,0.007451663774511106,0,0.04991502344907177,0,0.0034406484346141512,0,0.005902143467265215,0,0.024044747565056,1,0.6404426373562735,1,0.851564613412276,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP SPENT THEIR TIME,0,0.003920122707988565,0,0.00945067749652126,0,0.01046659374290536,0,0.07910049885034301,0,0.003090529947090163,0,0.07864391610545406,0,0.02358466991354044,1,0.6306290049738168,1,0.8113228989036214,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP TIRED,0,0.006291069857130131,0,0.006461179728654223,0,0.0069215412565401535,0,0.04310030162916429,0,0.003872106690976828,0,0.009465513470276025,0,0.023359556857908102,1,0.5907024058316293,1,0.8050673158767914,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP TWISTED ATTACK,0,0.0040516942606387135,0,0.008689949478802316,0,0.006277962735343649,0,0.05081995203866599,0,0.003090529947090163,0,0.008615849622809662,0,0.01941283790253523,1,0.8150022164912648,1,0.8800446420591153,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP WHAT HAPPENED,0,0.0036291359250268085,0,0.023808726412991095,0,0.1312507928080406,0,0.03551050045461071,0,0.0032564479087774066,0,0.006760664176894474,0,0.0125473157826212,1,0.7895733966941241,1,0.83539474044021,PRIMARY_PERSUADE
HOUSE/MO02 SCHUPP WHY AREN'T YOU SUPPORTING ANN,0,0.0066715658144393866,0,0.0072453471240216515,0,0.00554737711630964,0,0.024656489865450923,0,0.003090529947090163,0,0.010605254746248518,0,0.01663692281075768,1,0.7638745996502004,1,0.8822241116669727,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER DAVID TROUSDALE,0,0.005930263085475629,0,0.007819299800594596,0,0.007752850141237413,0,0.029977564058263524,0,0.0034716142530038297,0,0.007266104248930089,0,0.018603414723849278,1,0.7467249328173784,1,0.8679795892904223,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER DISHONEST ADS,0,0.012173955480999877,0,0.006690441393545001,0,0.0105667158918761,0,0.04300011222870424,0,0.008994880895879725,0,0.07672662225494283,0,0.040520134568235056,1,0.7120481960287345,1,0.7085254978688651,LEARNMORE
HOUSE/MO02 WAGNER HARD TO FIND 60,0,0.009643913314919364,0,0.010705281725671817,0,0.0061952720515234105,0,0.04158832601968684,0,0.003826872513227323,0,0.005877337978753286,0,0.03162198376426794,1,0.6682865656660147,1,0.8640912287837073,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER JENNIFER,0,0.013093062870387806,0,0.007600638597791948,0,0.009540053469590791,0,0.03234062936775228,0,0.009527554271476371,0,0.006225667206106542,0,0.03429774698473081,0,0.488365094216088,1,0.7351108433659048,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER KIM MINOR,0,0.0050373461190224515,0,0.009961275397970145,0,0.005935060714579822,0,0.02319683249148271,0,0.0033056962913165858,0,0.01847466829722784,0,0.022544309501739107,1,0.8004020961259105,1,0.876164823976832,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER KIMBERLE JONES,0,0.021455046252968332,0,0.009578896605037128,0,0.009186122275480834,0,0.06561510908456816,0,0.00440360714047372,0,0.013891596498472932,0,0.018789771510675585,1,0.5716347929757801,1,0.6699000065721261,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER LIBERAL RADICALS,0,0.00576644298103736,0,0.007677932945386433,0,0.007817512441061727,0,0.04100704517794444,0,0.003826872513227323,0,0.02601811151669011,0,0.01475143484445396,1,0.8294739324462006,1,0.8449922194390742,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER MEDICARE FOR ALL,0,0.0038569852817358814,0,0.006690441393545001,0,0.007581488772053422,0,0.07538594726264922,0,0.0041044535536608525,0,0.08837832737445553,0,0.03260239603431115,1,0.7460318418388907,1,0.8006593829344115,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER RECORD ON CRIME,0,0.003019829420437559,0,0.006429529700382878,0,0.006119556867081684,0,0.022635786453509475,0,0.003090529947090163,0,0.00948501704830406,0,0.015835186286590433,1,0.778880504557613,1,0.9248428449130282,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER SAFE,0,0.004402144083553606,0,0.01072961338479624,0,0.00554737711630964,0,0.025921456161367932,0,0.0032564479087774066,0,0.007205429763213943,0,0.014357477015813818,1,0.8332812372634045,1,0.9095640816633703,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER THINK WE'RE STUPID,0,0.007251179183022021,0,0.008932093980108422,0,0.02452295789481632,0,0.05588117964856232,0,0.0038602965474933844,0,0.021299341933371668,0,0.09329792816586846,1,0.607636941665529,1,0.6127199690322251,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER TIME AND TIME AGAIN,0,0.009337414041469651,0,0.006964235923122451,0,0.009258627818137074,0,0.024708916619880696,0,0.00440360714047372,0,0.042120916132543956,0,0.017899323375114583,1,0.8152751638764038,1,0.8401420059721858,PRIMARY_PERSUADE
HOUSE/MO02 WAGNER TWENTY YEAR CARREER,0,0.005547882818571459,0,0.010596327681291571,0,0.007411356986025044,0,0.04515775216664386,0,0.003872106690976828,0,0.008466823897936985,0,0.016157233103361916,1,0.6702009824974857,1,0.7544248806866496,PRIMARY_PERSUADE
HOUSE/MO02 WOMENVOTE A LONG TIME,0,0.010638924924474397,0,0.009633865845575022,0,0.007287028037923209,0,0.09335851681965758,0,0.003090529947090163,0,0.00823647641148817,0,0.15815983442424103,0,0.4397893937457844,1,0.6229035154293936,PRIMARY_PERSUADE
HOUSE/MO04 SIMMONS WHAT HAS SHE DONE IN CONGRESS,0,0.11124423630719929,0,0.0078461048602975,0,0.006585991551861594,0,0.035472543155060585,0,0.0034406484346141512,0,0.013484008109143556,0,0.01899184770225818,1,0.5046777447640305,1,0.6233111213309868,PRIMARY_PERSUADE
HOUSE/MO07 RICHARDS BORN AND RAISED,0,0.00403899269385959,0,0.006461179728654223,0,0.006802365893427965,0,0.05333239331843598,0,0.003899971785008042,0,0.024646591306802045,0,0.02228944746100332,1,0.6859074732103183,1,0.7966700324972904,PRIMARY_PERSUADE
HOUSE/MT01 CFGACTION CALIFORNIA KATHLEEN,0,0.005104951014559344,0,0.0061873851990767725,0,0.008313117166263357,0,0.036065931789197196,0,0.005517374907524546,0,0.007770837803101997,0,0.01754608088710544,1,0.8050074209810703,1,0.8568341905545944,PRIMARY_PERSUADE
HOUSE/MT01 CFGACTION SAN FRANCISCO,0,0.0033655673987251456,0,0.012201858146327606,0,0.009340975223944586,0,0.026262922462367264,0,0.0034406484346141512,0,0.00527492669480924,0,0.029987919343813535,1,0.9142632115451992,1,0.9526110870860205,PRIMARY_PERSUADE
HOUSE/MT01 CFGACTION TAXIN HABITS,0,0.007997313754103196,0,0.008523739425864752,0,0.007775611905942531,0,0.06790001266163753,0,0.005517374907524546,0,0.0066035754884745616,0,0.041832123422859316,1,0.6932054698033028,1,0.8762493460542446,PRIMARY_PERSUADE
HOUSE/MT01 CLF PELOSI'S TOWN,0,0.007249269005943461,0,0.0061873851990767725,0,0.006428680482346679,0,0.03146511722844734,0,0.0033056962913165858,0,0.005115163834075569,0,0.013490787136504211,1,0.8916539920390163,1,0.9255462039416037,PRIMARY_PERSUADE
HOUSE/MT01 DCCC MARYLAND MATT,0,0.006472120103161469,0,0.008219955839447757,0,0.005900157318947372,0,0.025797149401084053,0,0.0041411325573035744,0,0.006437155069807664,0,0.012926659929456866,1,0.9167350240700568,1,0.9175599697358556,PRIMARY_PERSUADE
HOUSE/MT01 ROSENDALE PELOSI NEEDS IT,0,0.00936803599458751,0,0.0072453471240216515,0,0.005995227918979849,0,0.022085262189909603,0,0.0033056962913165858,0,0.009014568485731123,0,0.02929149475695597,1,0.787456069036852,1,0.812093942032895,PRIMARY_PERSUADE
HOUSE/MT01 ROSENDALE REAL HARD WORK,0,0.005279942625119835,0,0.01426794577906177,0,0.013595216707876957,0,0.036089037773091456,0,0.004901813353119323,0,0.0855589655220362,0,0.041820442492217044,1,0.7280493884126673,1,0.7785091179325385,PRIMARY_PERSUADE
HOUSE/MT01 ROSENDALE SANDEE,0,0.009908338394455256,0,0.009309751593740959,0,0.005652325898216023,0,0.03817276751039521,0,0.0038602965474933844,0,0.0068414535722551555,0,0.024100688712665838,1,0.7026939879154401,1,0.8782475072392333,PRIMARY_PERSUADE
HOUSE/MT01 ROSENDALE THE REAL KATHLEEN,0,0.003943112944293968,0,0.006690441393545001,0,0.006975328693457903,0,0.024662317490015087,0,0.004847701150665584,0,0.0062593295274037414,0,0.012911813754366593,1,0.8614827539634271,1,0.9184443922525718,PRIMARY_PERSUADE
HOUSE/MT01 ROSENDALE&NRCC A LOT OF HANDS,0,0.005828591817438946,0,0.0168382626548933,0,0.00615878737223146,0,0.028911904472688543,0,0.0034406484346141512,0,0.008478163327435687,0,0.023743699571908642,1,0.7857888619211228,1,0.8282724534524242,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS ALAN CHARLES,0,0.014848348314711445,0,0.008604287889611022,0,0.006811287761671047,0,0.03468473623633048,0,0.0033056962913165858,0,0.00953327653782734,0,0.0165181531323627,1,0.5948681334700703,1,0.8168217094451407,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS ALAN CHARLES REPUBLICAN,0,0.009367629832463748,0,0.008170219112131562,0,0.02603585092820547,0,0.04175961542103815,0,0.006599774262437833,0,0.007689085603905675,0,0.02634423412280102,1,0.7747678631484984,1,0.8630376910391544,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS BORN HERE,0,0.007501289035655188,0,0.006690441393545001,0,0.03205156220218621,0,0.07185834937066946,0,0.0033056962913165858,0,0.011178926154521814,0,0.014713401478344785,1,0.5001216481656512,1,0.6751773548907543,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS GET OUT OF OUR WAY,0,0.004720708094990457,0,0.012201858146327606,0,0.012657491035202154,0,0.042615034493560244,0,0.0032564479087774066,0,0.029444953016376653,0,0.03427842218897277,1,0.6758824647973823,1,0.8624714263801918,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS JUST DON'T FIT,0,0.014618256521329531,0,0.007083202973253414,0,0.015876691029206236,0,0.04022701663146176,0,0.0032564479087774066,0,0.010041371378153417,0,0.02153742611080827,1,0.6391221943367935,1,0.7264624675033544,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS ROADBLOCK,0,0.008529807030024627,0,0.008906315939472744,0,0.010341002352058483,0,0.06495342481523944,0,0.0036451302032669613,0,0.010620353825603243,0,0.020187852545014373,1,0.6737923858549986,1,0.7696943202845037,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS THE MONTANA WAY,0,0.006126491402755584,0,0.0078461048602975,0,0.012161265766199419,0,0.06375201269849351,0,0.007313204970944401,0,0.010123675970774265,0,0.014707022080967566,1,0.7863103835118725,1,0.8466736892183058,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS THE WASHINGTON PLAYBOOK,0,0.004079272944109989,0,0.018921608057857003,0,0.009421738776750855,0,0.03925465178798263,0,0.0034716142530038297,0,0.04124803830162069,0,0.02479492434379036,1,0.7280166307751561,1,0.8183854737118852,PRIMARY_PERSUADE
HOUSE/MT01 WILLIAMS&DCCC JUST DON'T FIT,0,0.016233421913233594,0,0.0094252187838825,0,0.015342161924949457,0,0.038418982132581714,0,0.0032564479087774066,0,0.011267783506704043,0,0.025822539725942364,1,0.6482445688405896,1,0.6944913922386522,PRIMARY_PERSUADE
HOUSE/NC07 EVERETT THERE'S A NEW JOB DESCRIPTION,0,0.006876406391836836,0,0.01643051719483491,0,0.008436250506147526,0,0.05908654596738616,0,0.0036451302032669613,0,0.007606136217797245,0,0.02807265947174758,1,0.8139823252194567,1,0.8779943873658063,PRIMARY_PERSUADE
HOUSE/NC08 CLF ALERT,0,0.006210693323018884,0,0.007001233222725457,0,0.03342668629164351,0,0.04332007449175286,0,0.0041044535536608525,0,0.006530316690445659,0,0.02358007151206385,1,0.7743346856014193,1,0.8345170223745626,PRIMARY_PERSUADE
HOUSE/NC08 CLF SAFE SECURE COMMUNITIES,0,0.024637940422844458,0,0.0096496481922231,0,0.04441418370316953,0,0.10123390513704872,0,0.0036558147788405744,0,0.010558602990889707,0,0.02750254389328175,0,0.4534625609737001,1,0.6894054401681191,PRIMARY_PERSUADE
HOUSE/NC08 HUDSON KITCHEN,0,0.017273259526546975,0,0.006429529700382878,0,0.01238667171544336,0,0.03676663428344851,0,0.004381472769404121,0,0.011924073731516412,0,0.01686588234440757,1,0.5087099520101924,1,0.5612723459892794,PRIMARY_PERSUADE
HOUSE/NC08 HUDSON MADE A NAME FOR HERSELF,0,0.005279942625119835,0,0.006429529700382878,0,0.010536422997482033,0,0.02181216472851524,0,0.005526052758368845,0,0.007574665439564281,0,0.05879112109032905,1,0.7387596023793024,1,0.8165370943996096,PRIMARY_PERSUADE
HOUSE/NC08 HUDSON PRESCRIPTION DRUGS,0,0.011460535939654657,0,0.021696440356563908,0,0.00865224008179493,0,0.039784011451428056,0,0.00828607289665792,0,0.02228596582653294,0,0.05281547779761072,1,0.5742958664798148,1,0.7301734284497826,PRIMARY_PERSUADE
HOUSE/NC08 HUDSON SOFTIE,0,0.0033967518533185555,0,0.00732534747455952,0,0.01739827459984224,0,0.0224295610257773,0,0.003090529947090163,0,0.02131068260230192,0,0.4739325837779572,1,0.5589384960769566,1,0.601747166790429,PRIMARY_PERSUADE
HOUSE/NC08 TIMMONS-GOODSON GROWING UP,0,0.0053056285612844405,0,0.008496456371968589,0,0.005995227918979849,0,0.04700406815149573,0,0.0034406484346141512,0,0.027755242013291687,0,0.030528009637193765,1,0.712684208279962,1,0.836394185766882,PRIMARY_PERSUADE
HOUSE/NC08 TIMMONS-GOODSON ON THE BENCH,0,0.007505435023280677,0,0.008219955839447757,0,0.008966175112934252,0,0.062229091398531555,0,0.003090529947090163,0,0.03281203774766139,0,0.026623779610744462,1,0.5629566179839544,1,0.7587176440813439,PRIMARY_PERSUADE
HOUSE/NC08 TIMMONS-GOODSON PROUD,0,0.0028878643275194868,0,0.0061873851990767725,0,0.012510403199432295,0,0.02079448599364909,0,0.0035498532974840534,0,0.03598246718295369,0,0.018558615560705972,1,0.8376580457990377,1,0.8953278516471284,PRIMARY_PERSUADE
HOUSE/NC08 TIMMONS-GOODSON SHARP AS A TACK,0,0.004921788423519944,0,0.007952035903522173,0,0.04331693748066372,0,0.05630458052565282,0,0.0045833517432214916,0,0.007205429763213943,0,0.020000483513976673,1,0.6061955308995122,1,0.7445047491219586,PRIMARY_PERSUADE
HOUSE/NC08 TIMMONS-GOODSON&DCCC VIOLENCE AGAINST WOMEN ACT,0,0.0035399979725078785,0,0.007274401337954921,0,0.007427901899256569,0,0.023492596923055963,0,0.008070906552431497,0,0.006055279992017708,0,0.016340268347115338,1,0.8604869731026469,1,0.9294663574434545,PRIMARY_PERSUADE
HOUSE/NC08 TIMMONS-GOODSON&DCCC WHEN COVID STRUCK,0,0.004526110088607927,0,0.0078461048602975,0,0.008254457930458956,0,0.04206021686542178,0,0.0032564479087774066,0,0.009851454825106703,0,0.016879305073504217,1,0.7734811727619136,1,0.8987697336740128,PRIMARY_PERSUADE
HOUSE/NC09 BISHOP COVID HAS BEEN A CHALLENGE,0,0.005500774535377161,0,0.011679447246669354,0,0.007004211465522395,0,0.03637227923519337,0,0.0036451302032669613,0,0.06640303213539395,0,0.021275300001758764,1,0.5973261607074399,1,0.7584227752833175,PRIMARY_PERSUADE
HOUSE/NC09 BISHOP REBECCA WALTER,0,0.005412271382637058,0,0.006461179728654223,0,0.007420195084283433,0,0.029260482955260653,0,0.004339194737054024,0,0.008257528771660996,0,0.01428646585675369,1,0.5840887196417391,1,0.6958694866922754,PRIMARY_PERSUADE
HOUSE/NC11 CAWTHORN 8TH GENERATION,0,0.006619513187543629,0,0.00754819586753237,0,0.021509339310642618,0,0.031119248528899763,0,0.02645447076908002,0,0.028382162270491826,0,0.02674036251927659,1,0.6363224800389558,1,0.6644959929750559,PRIMARY_PERSUADE
HOUSE/NC11 CAWTHORN HOW MUCH DO YOU REALLY KNOW,0,0.004796081659080652,0,0.0061873851990767725,0,0.015491451600584703,0,0.023492596923055963,0,0.023953180501937038,0,0.008615849622809662,0,0.014554920150068498,1,0.7289105512081977,1,0.7799291344761222,PRIMARY_PERSUADE
HOUSE/NC11 CAWTHORN TWO VERY DIFFERENT CHOICES,0,0.007727990092733122,0,0.018510593513535397,0,0.011925172615496048,0,0.02589387195412946,0,0.021064051689437126,0,0.011292075659805181,0,0.02225243347125106,1,0.8405838555176476,1,0.8051613557579218,LEARNMORE
HOUSE/NC11 CAWTHORN TWO VERY DIFFERENT CHOICES NARRATOR,0,0.006924602827892097,0,0.02695105030234158,0,0.010808464892695494,0,0.04463555148418953,0,0.003872106690976828,0,0.00949037377817726,0,0.020493592365512472,1,0.61642834349333,1,0.776274569720331,PRIMARY_PERSUADE
HOUSE/NC11 CAWTHORN&NRCC EXTREME LIBERAL,0,0.004314592031744753,0,0.006429529700382878,0,0.008357021461230327,0,0.0349305197827652,0,0.03958210075955302,0,0.04019994782470576,0,0.02427576348099962,1,0.7880742024476574,1,0.8747612757387748,PRIMARY_PERSUADE
HOUSE/NC11 CAWTHORN&NRCC RADICAL PLAN,0,0.0036870524573072694,0,0.0061873851990767725,0,0.0107428020843757,0,0.03864938269930016,0,0.0032564479087774066,0,0.008957541753051133,0,0.012364521463882564,1,0.8436336365260723,1,0.8907116064232093,PRIMARY_PERSUADE
